Year,Date_of_Incident,Route,Operator,Group_Name,Bus_Garage,Borough,Injury_Result_Description,Incident_Event_Type,Victim_Category,Victims_Sex,Victims_Age,Month
2015,2015-01-01,159,Arriva London South,Arriva London,Garage Not Available,Westminster,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,01
2015,2015-01-01,160,Arriva Kent Thameside,Arriva Kent Thameside,Garage Not Available,Greenwich,Injuries treated on scene,Assault,Passenger,Male,Adult,01
2015,2015-01-01,160,Arriva Kent Thameside,Arriva Kent Thameside,Garage Not Available,Greenwich,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Female,Elderly,01
2015,2015-01-01,161,Metrobus,Go-Ahead,Garage Not Available,Greenwich,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult,01
2015,2015-01-01,169,Selkent,Stagecoach,Garage Not Available,Redbridge,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Pedestrian,Female,Adult,01
2015,2015-01-01,170,London General,Go-Ahead,Garage Not Available,Wandsworth,Injuries treated on scene,Collision Incident,3rd Party driver / Occupant,Male,Adult,01
2015,2015-01-01,172,Abellio London,Abellio,Garage Not Available,Lewisham,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Member Of Public,Female,Elderly,01
2015,2015-01-01,176,Arriva London South,Arriva London,Garage Not Available,Southwark,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,01
2015,2015-01-01,177,Selkent,Stagecoach,Garage Not Available,Lewisham,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Male,Adult,01
2015,2015-01-01,178,Selkent,Stagecoach,Garage Not Available,Greenwich,Injuries treated on scene,Collision Incident,Passenger,Female,Adult,01
2015,2015-01-01,180,London General,Go-Ahead,Garage Not Available,Greenwich,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,01
2015,2015-01-01,181,Metrobus,Go-Ahead,Garage Not Available,Lewisham,Injuries treated on scene,Collision Incident,Cyclist,Male,Adult,01
2015,2015-01-01,184,Arriva London North,Arriva London,Garage Not Available,Barnet,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Unknown,Unknown,01
2015,2015-01-01,185,London Central,Go-Ahead,Garage Not Available,Westminster,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult,01
2015,2015-01-01,189,Metroline,Metroline,Garage Not Available,Barnet,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult,01
2015,2015-01-01,195,Metroline West,Metroline,Garage Not Available,Ealing,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,01
2015,2015-01-01,198,Arriva London South,Arriva London,Garage Not Available,Croydon,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,01
2015,2015-01-01,199,Selkent,Stagecoach,Garage Not Available,Lewisham,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Female,Adult,01
2015,2015-01-01,202,Metrobus,Go-Ahead,Garage Not Available,Lewisham,Injuries treated on scene,Collision Incident,Bus Driver,Male,Adult,01
2015,2015-01-01,203,London United,London United,Garage Not Available,Hillingdon,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult,01
2015,2015-01-01,205,Selkent,Stagecoach,Garage Not Available,None London Borough,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult,01
2015,2015-01-01,205,Selkent,Stagecoach,Garage Not Available,Tower Hamlets,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Passenger,Unknown,Unknown,01
2015,2015-01-01,207,Metroline West,Metroline,Garage Not Available,Ealing,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult,01
2015,2015-01-01,207,Metroline West,Metroline,Garage Not Available,Ealing,Injuries treated on scene,Onboard Injuries,Passenger,Female,Unknown,01
2015,2015-01-01,207,Metroline West,Metroline,Garage Not Available,Ealing,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,01
2015,2015-01-01,207,Metroline West,Metroline,Garage Not Available,Ealing,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,01
2015,2015-01-01,207,Metroline West,Metroline,Garage Not Available,Ealing,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Unknown,Unknown,01
2015,2015-01-01,208,Selkent,Stagecoach,Garage Not Available,Bromley,Injuries treated on scene,Collision Incident,Bus Driver,Female,Adult,01
2015,2015-01-01,208,Selkent,Stagecoach,Garage Not Available,Bromley,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Female,Child,01
2015,2015-01-01,208,Selkent,Stagecoach,Garage Not Available,Lewisham,Injuries treated on scene,Collision Incident,Pedestrian,Unknown,Unknown,01
2015,2015-01-01,209,Metroline,Metroline,Garage Not Available,Hammersmith & Fulham,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Male,Child,01
2015,2015-01-01,210,Metroline,Metroline,Garage Not Available,Barnet,Injuries treated on scene,Onboard Injuries,Bus Driver,Male,Adult,01
2015,2015-01-01,210,Metroline,Metroline,Garage Not Available,Islington,Injuries treated on scene,Assault,Passenger,Female,Adult,01
2015,2015-01-01,213,London General,Go-Ahead,Garage Not Available,Kingston upon Thames,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Female,Elderly,01
2015,2015-01-01,213,London General,Go-Ahead,Garage Not Available,Sutton,Injuries treated on scene,Onboard Injuries,Bus Driver,Male,Adult,01
2015,2015-01-01,214,Metroline,Metroline,Garage Not Available,Islington,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Pedestrian,Male,Adult,01
2015,2015-01-01,217,Metroline,Metroline,Garage Not Available,Enfield,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult,01
2015,2015-01-01,220,London United,London United,Garage Not Available,Brent,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult,01
2015,2015-01-01,220,London United,London United,Garage Not Available,Ealing,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult,01
2015,2015-01-01,220,London United,London United,Garage Not Available,Hammersmith & Fulham,Injuries treated on scene,Collision Incident,Pedestrian,Male,Adult,01
2015,2015-01-01,220,London United,London United,Garage Not Available,Hammersmith & Fulham,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,01
2015,2015-01-01,220,London United,London United,Garage Not Available,Hammersmith & Fulham,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Male,Adult,01
2015,2015-01-01,220,London United,London United,Garage Not Available,Wandsworth,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,01
2015,2015-01-01,221,Arriva London North,Arriva London,Garage Not Available,Barnet,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,01
2015,2015-01-01,232,Metroline,Metroline,Garage Not Available,Barnet,Injuries treated on scene,Onboard Injuries,Passenger,Female,Child,01
2015,2015-01-01,235,Abellio West,Abellio,Garage Not Available,Hounslow,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Female,Adult,01
2015,2015-01-01,237,Metroline,Metroline,Garage Not Available,Hounslow,Injuries treated on scene,Onboard Injuries,Passenger,Female,Unknown,01
2015,2015-01-01,237,Metroline,Metroline,Garage Not Available,Hounslow,Injuries treated on scene,Onboard Injuries,Passenger,Female,Unknown,01
2015,2015-01-01,241,Selkent,Stagecoach,Garage Not Available,Newham,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult,01
2015,2015-01-01,241,Selkent,Stagecoach,Garage Not Available,Newham,Injuries treated on scene,Onboard Injuries,Passenger,Female,Child,01
2015,2015-01-01,242,Arriva London North,Arriva London,Garage Not Available,Hackney,Injuries treated on scene,Collision Incident,Cyclist,Unknown,Unknown,01
2015,2015-01-01,242,Arriva London North,Arriva London,Garage Not Available,Hackney,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Unknown,Unknown,01
2015,2015-01-01,243,Arriva London North,Arriva London,Garage Not Available,Hackney,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,01
2015,2015-01-01,243,Arriva London North,Arriva London,Garage Not Available,None London Borough,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,01
2015,2015-01-01,246,Selkent,Stagecoach,Garage Not Available,Bromley,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Male,Elderly,01
2015,2015-01-01,248,Selkent,Stagecoach,Garage Not Available,Havering,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Pedestrian,Female,Adult,01
2015,2015-01-01,253,Arriva London North,Arriva London,Garage Not Available,Islington,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,01
2015,2015-01-01,257,London General,Go-Ahead,Garage Not Available,Waltham Forest,Injuries treated on scene,Onboard Injuries,Pedestrian,Female,Adult,01
2015,2015-01-01,260,Metroline,Metroline,Garage Not Available,Brent,Injuries treated on scene,Onboard Injuries,Passenger,Female,Elderly,01
2015,2015-01-01,260,Metroline,Metroline,Garage Not Available,Brent,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Child,01
2015,2015-01-01,262,Selkent,Stagecoach,Garage Not Available,Newham,Injuries treated on scene,Onboard Injuries,Passenger,Male,Unknown,01
2015,2015-01-01,263,Metroline,Metroline,Garage Not Available,Barnet,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult,01
2015,2015-01-01,263,Metroline,Metroline,Garage Not Available,Islington,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult,01
2015,2015-01-01,264,Arriva London South,Arriva London,Garage Not Available,Wandsworth,Injuries treated on scene,Collision Incident,Passenger,Unknown,Unknown,01
2015,2015-01-01,264,Arriva London South,Arriva London,Garage Not Available,Wandsworth,Injuries treated on scene,Collision Incident,Passenger,Unknown,Unknown,01
2015,2015-01-01,264,Arriva London South,Arriva London,Garage Not Available,Wandsworth,Injuries treated on scene,Collision Incident,Passenger,Unknown,Unknown,01
2015,2015-01-01,266,Tower Transit,Tower Transit,Garage Not Available,Brent,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Elderly,01
2015,2015-01-01,267,London United,London United,Garage Not Available,Hounslow,Injuries treated on scene,Onboard Injuries,Passenger,Female,Unknown,01
2015,2015-01-01,267,London United,London United,Garage Not Available,Richmond Upon Thames,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult,01
2015,2015-01-01,268,Arriva The Shires,Arriva The Shires,Garage Not Available,Camden,Injuries treated on scene,Collision Incident,Motorcyclist,Unknown,Unknown,01
2015,2015-01-01,276,Docklands Buses,Go-Ahead,Garage Not Available,Hackney,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Unknown,Unknown,01
2015,2015-01-01,276,Docklands Buses,Go-Ahead,Garage Not Available,Hackney,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Unknown,Unknown,01
2015,2015-01-01,279,Arriva London North,Arriva London,Garage Not Available,Enfield,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,01
2015,2015-01-01,279,Arriva London North,Arriva London,Garage Not Available,Haringey,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,01
2015,2015-01-01,279,Arriva London North,Arriva London,Garage Not Available,Haringey,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,01
2015,2015-01-01,280,London General,Go-Ahead,Garage Not Available,Sutton,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult,01
2015,2015-01-01,280,London General,Go-Ahead,Garage Not Available,Wandsworth,Injuries treated on scene,Onboard Injuries,Bus Driver,Male,Adult,01
2015,2015-01-01,281,London United,London United,Garage Not Available,Kingston upon Thames,Injuries treated on scene,Onboard Injuries,Member Of Public,Female,Adult,01
2015,2015-01-01,281,London United,London United,Garage Not Available,Richmond Upon Thames,Injuries treated on scene,Onboard Injuries,Bus Driver,Male,Adult,01
2015,2015-01-01,281,London United,London United,Garage Not Available,Richmond Upon Thames,Injuries treated on scene,Onboard Injuries,Passenger,Female,Adult,01
2015,2015-01-01,282,Metroline West,Metroline,Garage Not Available,Ealing,Injuries treated on scene,Onboard Injuries,Bus Driver,Male,Adult,01
2015,2015-01-01,282,Metroline West,Metroline,Garage Not Available,Hillingdon,Injuries treated on scene,Onboard Injuries,Passenger,Male,Elderly,01
2015,2015-01-01,283,London United,London United,Garage Not Available,Ealing,Injuries treated on scene,Onboard Injuries,Bus Driver,Male,Adult,01
2015,2015-01-01,283,London United,London United,Garage Not Available,Hammersmith & Fulham,Injuries treated on scene,Assault,Bus Driver,Male,Adult,01
2015,2015-01-01,284,Metrobus,Go-Ahead,Garage Not Available,Lewisham,Injuries treated on scene,Onboard Injuries,Passenger,Male,Adult,01
2015,2015-01-01,285,London United,London United,Garage Not Available,Hounslow,Reported Minor Injury - Treated at Hospital,Collision Incident,Cyclist,Male,Adult,01
2015,2015-01-01,285,London United,London United,Garage Not Available,Hounslow,Reported Minor Injury - Treated at Hospital,Collision Incident,Cyclist,Male,Adult,01
2015,2015-01-01,285,London United,London United,Garage Not Available,Kingston upon Thames,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Child,01
2015,2015-01-01,285,London United,London United,Garage Not Available,Kingston upon Thames,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Child,01
2015,2015-01-01,285,London United,London United,Garage Not Available,Kingston upon Thames,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Pedestrian,Male,Elderly,01
2015,2015-01-01,288,Arriva The Shires,Arriva The Shires,Garage Not Available,Barnet,Injuries treated on scene,Onboard Injuries,Passenger,Unknown,Unknown,01
2015,2015-01-01,302,Metroline,Metroline,Garage Not Available,Brent,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Pedestrian,Male,Youth,01
2015,2015-01-01,312,Arriva London South,Arriva London,Garage Not Available,Croydon,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Pedestrian,Unknown,Unknown,01
2015,2015-01-01,320,Metrobus,Go-Ahead,Garage Not Available,Bromley,Injuries treated on scene,Collision Incident,3rd Party driver / Occupant,Male,Adult,01
2015,2015-01-01,320,Metrobus,Go-Ahead,Garage Not Available,Bromley,Injuries treated on scene,Collision Incident,Passenger,Female,Adult,01
2015,2015-01-01,320,Metrobus,Go-Ahead,Garage Not Available,Bromley,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Male,Elderly,01
2015,2015-01-01,321,London Central,Go-Ahead,Garage Not Available,Lewisham,Injuries treated on scene,Onboard Injuries,Passenger,Male,Child,01
2015,2015-01-01,325,Arriva London North,Arriva London,Garage Not Available,Barking & Dagenham,Reported Minor Injury - Treated at Hospital,Onboard Injuries,Passenger,Female,Elderly,01
2015,2015-01-01,328,Tower Transit,Tower Transit,Garage Not Available,Hammersmith & Fulham,Taken to Hospital – Reported Serious Injury or Severity Unknown,Onboard Injuries,Passenger,Unknown,Unknown,01
2015,2015-01-01,329,Arriva London North,Arriva London,Garage Not Available,Enfield,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Passenger,Unknown,Unknown,01
